,asin,product name,ratings,reviews,helpful,date,Unnamed: 6,target,text
291,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  By accident and since I have to drink loads of liquids a day, my son bought mea 6-pack of different flavors.  I quickly drank all that and tried to see ifamazon.com had it.  Well, for some reason I couldn't find it , but 2 dayslater I came back in and there it was.  I thought I bought enough to lastbut I'm in a new house and everytime the building crew, tv guys are here,I give them a bottle.  Lately I believe this is a new flavor and folks, it isabsolutely delicious with just enough carbonation (not like the sodas)to satisfy anyone I think.  You've really got to try it - I promise youwon't be disappointed!  God bless

",4,9-Mar-13,,p,"

  By accident and since I have to drink loads of liquids a day, my son bought mea 6-pack of different flavors.  I quickly drank all that and tried to see ifamazon.com had it.  Well, for some reason I couldn't find it , but 2 dayslater I came back in and there it was.  I thought I bought enough to lastbut I'm in a new house and everytime the building crew, tv guys are here,I give them a bottle.  Lately I believe this is a new flavor and folks, it isabsolutely delicious with just enough carbonation (not like the sodas)to satisfy anyone I think.  You've really got to try it - I promise youwon't be disappointed!  God bless

"
292,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",3,"

  Hardly sweet (only a small amount of sucralose, and the most delectable flavors (Love Peach Nectarine, Pomegranate Blueberry, Pink Grapefruit, Coconut Pineapple, but honestly...all of them are fantastic.  Has 10% of your needed daily vitamins including Biotin for hair and nails, and 50 mgs of green tea extract per bottle.  No carbs, NO sodium, No fat, No calories... just things we like:  sparkling spring water with fruit concentrates for flavor, and vitamins.  Great prices from Amazon, too.

",2,13-Aug-15,,n,"

  Hardly sweet (only a small amount of sucralose, and the most delectable flavors (Love Peach Nectarine, Pomegranate Blueberry, Pink Grapefruit, Coconut Pineapple, but honestly...all of them are fantastic.  Has 10% of your needed daily vitamins including Biotin for hair and nails, and 50 mgs of green tea extract per bottle.  No carbs, NO sodium, No fat, No calories... just things we like:  sparkling spring water with fruit concentrates for flavor, and vitamins.  Great prices from Amazon, too.

"
293,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  This is way, way, way too sweet! I couldn’t even get through one quarter of my first bottle! Not a fan of sucralose either! Should have read the ingredients before I bought it!!! Took the word of my Great Grandson.... UGH!! Never again!

",0,18-Sep-20,,p,"

  This is way, way, way too sweet! I couldn’t even get through one quarter of my first bottle! Not a fan of sucralose either! Should have read the ingredients before I bought it!!! Took the word of my Great Grandson.... UGH!! Never again!

"
294,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  These drinks are my absolute favorite. I was so happy that I could purchase a whole case instead of buying a mix at the grocery store. They taste amazing and the 12 pack was a great price. Look forward to purchasing again in the future.

",0,26-Nov-19,,p,"

  These drinks are my absolute favorite. I was so happy that I could purchase a whole case instead of buying a mix at the grocery store. They taste amazing and the 12 pack was a great price. Look forward to purchasing again in the future.

"
295,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  THIS is the berry flavor I've been wanting! I love raspberries and was disappointed with the black raspberry Sparkling Ice. When I saw this one online I decided to try it. I love it. The grape gives that raspberry taste an extra boost.

",0,11-Apr-20,,p,"

  THIS is the berry flavor I've been wanting! I love raspberries and was disappointed with the black raspberry Sparkling Ice. When I saw this one online I decided to try it. I love it. The grape gives that raspberry taste an extra boost.

"
296,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Good taste the grape is a little too strong I really can't taste the Raspberry that much. I bought this because I really like the Black Raspberry which is my favorite but I wanted to try a new flavor.

",2,3-Dec-17,,p,"

  Good taste the grape is a little too strong I really can't taste the Raspberry that much. I bought this because I really like the Black Raspberry which is my favorite but I wanted to try a new flavor.

"
297,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love Sparkling Ice's peach nectarine.  Indeed, all flavors are great.  Carbonation is mercifully light and flavors are spot-on.  My favorite bottled or canned beverages.  I recommend whatever flavors you like, with pink grapefruit a favorite.  Found that my sister's and brother's families all adopted Sparkling Ice, without knowing the others' preference for these beverages.  REMEMBER TO RECYCLE!

",3,21-Mar-16,,p,"

  Love Sparkling Ice's peach nectarine.  Indeed, all flavors are great.  Carbonation is mercifully light and flavors are spot-on.  My favorite bottled or canned beverages.  I recommend whatever flavors you like, with pink grapefruit a favorite.  Found that my sister's and brother's families all adopted Sparkling Ice, without knowing the others' preference for these beverages.  REMEMBER TO RECYCLE!

"
298,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  The color looks off and they don’t taste fresh  definitely  Old bottles won’t be ordering these again !

",1,27-Jul-19,,p,"

  The color looks off and they don’t taste fresh  definitely  Old bottles won’t be ordering these again !

"
299,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  I drink at least one every day.  filled with vitamins and gives you a kick, better than plain water

",1,21-Sep-20,,p,"

  I drink at least one every day.  filled with vitamins and gives you a kick, better than plain water

"
300,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I purchased the Pink Grapefruit flavor of this fizzy favorite and love it! It's terrific for a sugar soda alternative and yet the flavor is still strong and delicious. I love Fresca and other grapefruit sodas but I've started to get heartburn from them! Boo! This doesn't give me any issues, plus it's great any time of day being caffeine-free. I grab a couple bottles for work or as an evening treat. This is a pantry staple! I can't wait to try the other flavors!Try adding iced tea ice cubes for a new take on the half fruit/half tea drink. I do this at home in the evenings and love the flavor of it. I've only tried it with the pink grapefruit, of course, but I'm sure it's fabulous with strawberry lemonade and peach!

",2,4-Jun-13,,p,"

  I purchased the Pink Grapefruit flavor of this fizzy favorite and love it! It's terrific for a sugar soda alternative and yet the flavor is still strong and delicious. I love Fresca and other grapefruit sodas but I've started to get heartburn from them! Boo! This doesn't give me any issues, plus it's great any time of day being caffeine-free. I grab a couple bottles for work or as an evening treat. This is a pantry staple! I can't wait to try the other flavors!Try adding iced tea ice cubes for a new take on the half fruit/half tea drink. I do this at home in the evenings and love the flavor of it. I've only tried it with the pink grapefruit, of course, but I'm sure it's fabulous with strawberry lemonade and peach!

"
301,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  I usually love the pomegranate blueberry and then the price rose and I as not willing to pay the higher price. I did a search for all the ice flavors and chose the black cherry since it was the cheapest. Now we are hooked on it, I drink it with my soda for the sugar rush but my husband drinks them straight and more than 2 and I will let him about the review I read about the person who had digestive issues.

",1,3-Jun-17,,n,"

  I usually love the pomegranate blueberry and then the price rose and I as not willing to pay the higher price. I did a search for all the ice flavors and chose the black cherry since it was the cheapest. Now we are hooked on it, I drink it with my soda for the sugar rush but my husband drinks them straight and more than 2 and I will let him about the review I read about the person who had digestive issues.

"
302,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",3,"

  This was a disappointing purchase. The carbonated waters were completely flat and did not taste right. This Amazon carrier clearly allowed them to freeze and thaw as this is the second flat case I’ve reveived and the water company explained that some carriers allow the product to freeze if not kept temperature controlled which completely compromises the quality of the product. I will not be ordering through this carrier again since I can’t trust the product will be in good condition.

",0,9-Apr-19,,n,"

  This was a disappointing purchase. The carbonated waters were completely flat and did not taste right. This Amazon carrier clearly allowed them to freeze and thaw as this is the second flat case I’ve reveived and the water company explained that some carriers allow the product to freeze if not kept temperature controlled which completely compromises the quality of the product. I will not be ordering through this carrier again since I can’t trust the product will be in good condition.

"
